Date,chtropen,chtrclose,chtrlow,chtrhigh,chtrvolume
2013-10-11,135.61000061035156,136.22999572753906,134.63999938964844,137.02999877929688,322100
2013-10-14,135.49000549316406,137.19000244140625,135.49000549316406,137.63999938964844,340300
2013-10-15,136.97000122070312,137.44000244140625,135.60000610351562,138.25,347800
2013-10-16,138.5500030517578,139.00999450683594,136.5500030517578,139.27000427246094,515700
2013-10-17,138.6999969482422,137.7100067138672,137.00999450683594,139.24000549316406,567500
2013-10-18,137.63999938964844,137.30999755859375,136.83999633789062,138.9199981689453,340700
2013-10-21,137.64999389648438,137.10000610351562,135.89999389648438,138.27000427246094,212200
2013-10-22,137.2899932861328,136.7100067138672,135.9199981689453,139.0,282700
2013-10-23,136.5399932861328,135.22000122070312,134.8000030517578,137.1300048828125,362800
2013-10-24,135.74000549316406,137.97000122070312,134.75,138.33999633789062,361800
2013-10-25,138.10000610351562,138.5800018310547,137.0,139.39999389648438,351400
2013-10-28,138.80999755859375,136.5399932861328,135.8800048828125,139.22000122070312,431600
2013-10-29,136.57000732421875,137.22999572753906,135.89999389648438,137.24000549316406,265600
2013-10-30,144.02000427246094,135.02000427246094,134.3000030517578,144.02000427246094,301700
2013-10-31,135.05999755859375,134.0399932861328,133.55999755859375,137.9199981689453,1003200
2013-11-01,134.6999969482422,138.07000732421875,134.08999633789062,138.1999969482422,1108400
2013-11-04,139.13999938964844,135.77000427246094,134.5800018310547,139.13999938964844,536700
2013-11-05,135.97999572753906,131.05999755859375,129.55999755859375,135.97999572753906,1586000
2013-11-06,130.94000244140625,128.9199981689453,128.1999969482422,131.3300018310547,1536400
2013-11-07,129.05999755859375,127.47000122070312,126.25,129.64999389648438,1302200
2013-11-08,127.5999984741211,128.05999755859375,126.93000030517578,128.91000366210938,933600
2013-11-11,127.93000030517578,127.04000091552734,125.68000030517578,128.1999969482422,772300
2013-11-12,127.0,128.4600067138672,126.05999755859375,128.64999389648438,798000
2013-11-13,127.33000183105469,128.75999450683594,126.51000213623047,128.85000610351562,485000
2013-11-14,129.0,128.07000732421875,127.76000213623047,129.02999877929688,513300
2013-11-15,128.42999267578125,128.69000244140625,127.9000015258789,129.0500030517578,740700
2013-11-18,129.3300018310547,129.5399932861328,128.6999969482422,130.75,942600
2013-11-19,129.61000061035156,129.07000732421875,128.86000061035156,130.30999755859375,808800
2013-11-20,129.0,126.95999908447266,126.75,129.75,735300
2013-11-21,127.01000213623047,126.95999908447266,126.30000305175781,128.02000427246094,645500
2013-11-22,131.0,134.66000366210938,126.80000305175781,134.97999572753906,3642700
2013-11-25,135.1699981689453,134.2899932861328,133.33999633789062,136.38999938964844,751700
2013-11-26,134.08999633789062,136.1199951171875,133.1199951171875,137.41000366210938,1180000
2013-11-27,136.0399932861328,134.97999572753906,133.24000549316406,136.58999633789062,1765900
2013-11-29,136.22999572753906,135.10000610351562,134.25999450683594,136.22999572753906,660500
2013-12-02,134.83999633789062,132.72000122070312,132.4600067138672,135.5399932861328,1126700
2013-12-03,132.10000610351562,129.30999755859375,128.69000244140625,132.7100067138672,1144100
2013-12-04,128.6999969482422,129.42999267578125,127.3499984741211,130.3800048828125,990000
2013-12-05,129.10000610351562,127.2699966430664,126.4800033569336,129.77000427246094,1183800
2013-12-06,129.4499969482422,127.75,126.95999908447266,129.97000122070312,938100
2013-12-09,127.80000305175781,128.16000366210938,126.30999755859375,128.25,964100
2013-12-10,128.3800048828125,131.75,128.25,132.9600067138672,1353500
2013-12-11,132.0500030517578,130.82000732421875,130.24000549316406,132.77000427246094,686500
2013-12-12,130.58999633789062,131.99000549316406,130.58999633789062,132.63999938964844,665200
2013-12-13,132.75,131.5399932861328,130.99000549316406,135.86000061035156,2305100
2013-12-16,131.11000061035156,131.36000061035156,130.5800018310547,132.3300018310547,1023500
2013-12-17,131.8800048828125,130.11000061035156,129.97000122070312,131.9199981689453,1000800
2013-12-18,130.50999450683594,130.33999633789062,128.64999389648438,130.89999389648438,643200
2013-12-19,129.74000549316406,129.1199951171875,128.22999572753906,130.91000366210938,986300
2013-12-20,129.5399932861328,130.02000427246094,128.85000610351562,131.00999450683594,1140200
2013-12-23,130.77000427246094,131.39999389648438,129.44000244140625,131.44000244140625,329600
2013-12-24,131.1199951171875,132.27000427246094,129.9499969482422,132.88999938964844,251800
2013-12-26,132.27000427246094,132.16000366210938,131.1699981689453,132.6199951171875,291900
2013-12-27,132.3300018310547,133.5,131.44000244140625,134.19000244140625,428100
2013-12-30,133.8300018310547,134.17999267578125,132.7100067138672,135.10000610351562,367600
2013-12-31,134.05999755859375,136.75999450683594,134.05999755859375,136.75999450683594,454700
2014-01-02,137.14999389648438,134.75999450683594,134.47999572753906,137.67999267578125,1119900
2014-01-03,134.86000061035156,133.3699951171875,133.02000427246094,135.3000030517578,678500
2014-01-06,133.99000549316406,135.0,133.75,137.02000427246094,660500
2014-01-07,135.25999450683594,138.0800018310547,135.1300048828125,138.25,1026300
2014-01-08,137.9199981689453,136.08999633789062,135.9199981689453,138.27999877929688,941900
2014-01-09,136.3300018310547,136.00999450683594,135.14999389648438,136.99000549316406,1095200
2014-01-10,136.33999633789062,136.4199981689453,135.0,137.25,786600
2014-01-13,135.92999267578125,134.22000122070312,133.47999572753906,136.3800048828125,914700
2014-01-14,134.83999633789062,137.33999633789062,134.1300048828125,137.6300048828125,1763500
2014-01-15,137.5,136.0399932861328,134.9499969482422,137.89999389648438,1375600
2014-01-16,136.25999450683594,134.9600067138672,132.44000244140625,137.39999389648438,938700
2014-01-17,134.55999755859375,134.2899932861328,134.0,135.52000427246094,985200
2014-01-21,134.2899932861328,133.5,133.19000244140625,135.19000244140625,1161400
2014-01-22,133.5399932861328,135.0,132.60000610351562,135.14999389648438,629400
2014-01-23,134.5800018310547,133.4600067138672,133.11000061035156,134.72999572753906,722200
2014-01-24,132.41000366210938,131.4199981689453,130.5800018310547,133.55999755859375,1314000
2014-01-27,131.30999755859375,136.9199981689453,131.30999755859375,140.74000549316406,4419800
2014-01-28,137.85000610351562,136.64999389648438,136.33999633789062,139.4600067138672,1203900
2014-01-29,135.8699951171875,138.24000549316406,135.27000427246094,138.9499969482422,3020200
2014-01-30,138.4600067138672,138.77000427246094,137.42999267578125,139.77999877929688,1301000
2014-01-31,137.10000610351562,137.0,136.83999633789062,138.72000122070312,1355000
2014-02-03,137.72999572753906,136.1199951171875,135.02000427246094,140.24000549316406,1477200
2014-02-04,136.85000610351562,138.86000061035156,136.14999389648438,139.32000732421875,1860100
2014-02-05,138.75,137.35000610351562,136.9499969482422,138.8000030517578,802700
2014-02-06,138.1999969482422,136.5,136.41000366210938,138.69000244140625,1443200
2014-02-07,137.1300048828125,137.5,136.82000732421875,138.5500030517578,2632500
2014-02-10,137.9600067138672,137.6199951171875,137.27999877929688,138.22999572753906,1699300
2014-02-11,137.50999450683594,137.89999389648438,137.00999450683594,139.4499969482422,1814800
2014-02-12,138.3000030517578,137.57000732421875,137.13999938964844,139.1300048828125,1664900
2014-02-13,124.94000244140625,128.91000366210938,124.76000213623047,130.0,9910600
2014-02-14,128.7100067138672,129.35000610351562,126.75,129.41000366210938,2924000
2014-02-18,128.33999633789062,131.5,128.33999633789062,133.00999450683594,1617200
2014-02-19,131.1300048828125,130.44000244140625,129.0,131.99000549316406,2774200
2014-02-20,130.85000610351562,131.83999633789062,130.5800018310547,133.17999267578125,1592500
2014-02-21,132.02000427246094,125.08000183105469,124.0,132.02000427246094,5432300
2014-02-24,125.0,123.58000183105469,122.5,127.05999755859375,3138200
2014-02-25,123.37000274658203,121.33999633789062,120.5,123.95999908447266,2933900
2014-02-26,121.76000213623047,121.25,120.86000061035156,122.37000274658203,2090700
2014-02-27,121.79000091552734,124.13999938964844,121.5,124.44000244140625,1335600
2014-02-28,124.06999969482422,126.7699966430664,124.0199966430664,127.08999633789062,2532900
2014-03-03,125.4000015258789,125.69000244140625,122.30000305175781,125.69000244140625,1535400
2014-03-04,126.19000244140625,128.22000122070312,125.55000305175781,128.3300018310547,1912500
2014-03-05,128.39999389648438,127.41000366210938,126.86000061035156,129.61000061035156,1858800
2014-03-06,127.0999984741211,126.63999938964844,125.80999755859375,128.0800018310547,1580300
2014-03-07,128.66000366210938,127.0,125.47000122070312,128.99000549316406,1838600
2014-03-10,128.27000427246094,128.5399932861328,126.18000030517578,129.75,1100900
2014-03-11,128.1999969482422,127.73999786376953,127.36000061035156,129.14999389648438,1181700
2014-03-12,127.22000122070312,127.2699966430664,126.0,128.82000732421875,912000
2014-03-13,127.4000015258789,125.72000122070312,125.05000305175781,127.4000015258789,687400
2014-03-14,126.5,127.0,125.97000122070312,127.68000030517578,919200
2014-03-17,127.80000305175781,126.48999786376953,126.0,128.25999450683594,713900
2014-03-18,126.66000366210938,125.98999786376953,125.80000305175781,128.0500030517578,831200
2014-03-19,125.5999984741211,126.47000122070312,124.87000274658203,126.56999969482422,748100
2014-03-20,126.0199966430664,126.69999694824219,125.51000213623047,127.33000183105469,1068600
2014-03-21,127.41999816894531,127.25,126.31999969482422,127.97000122070312,1472200
2014-03-24,127.37999725341797,125.75,124.79000091552734,127.52999877929688,1155500
2014-03-25,126.16999816894531,124.12000274658203,123.79000091552734,126.72000122070312,722000
2014-03-26,124.55000305175781,123.11000061035156,122.9800033569336,125.91999816894531,1389400
2014-03-27,122.66999816894531,121.26000213623047,120.75,124.41000366210938,1585800
2014-03-28,123.20999908447266,122.41000366210938,122.2699966430664,124.51000213623047,1299800
2014-03-31,123.37999725341797,123.19999694824219,121.6500015258789,125.08000183105469,821700
2014-04-01,123.70999908447266,125.63999938964844,123.38999938964844,125.86000061035156,867900
2014-04-02,128.10000610351562,126.5,125.47000122070312,128.10000610351562,549200
2014-04-03,126.4000015258789,124.9000015258789,124.2300033569336,127.1500015258789,980600
2014-04-04,125.86000061035156,122.72000122070312,122.44999694824219,125.86000061035156,895200
2014-04-07,123.23999786376953,118.94000244140625,118.38999938964844,123.91000366210938,1645400
2014-04-08,119.01000213623047,121.1500015258789,117.19999694824219,121.52999877929688,1296800
2014-04-09,121.94999694824219,124.04000091552734,121.36000061035156,124.1500015258789,998500
2014-04-10,123.4800033569336,121.98999786376953,120.81999969482422,125.0,864500
2014-04-11,120.66000366210938,118.45999908447266,118.33000183105469,121.87000274658203,1203300
2014-04-14,119.47000122070312,119.41000366210938,118.20999908447266,120.77999877929688,1002400
2014-04-15,119.6500015258789,118.06999969482422,116.77999877929688,120.13999938964844,812700
2014-04-16,118.86000061035156,118.11000061035156,117.48999786376953,119.70999908447266,1249800
2014-04-17,117.0999984741211,117.83000183105469,116.9000015258789,118.43000030517578,1726600
2014-04-21,120.61000061035156,123.61000061035156,120.41000366210938,125.06999969482422,1307500
2014-04-22,123.73999786376953,126.95999908447266,123.43000030517578,127.41999816894531,1961700
2014-04-23,128.00999450683594,128.10000610351562,126.88999938964844,129.0,1736300
2014-04-24,128.97000122070312,130.49000549316406,127.83999633789062,130.94000244140625,2178400
2014-04-25,129.92999267578125,130.00999450683594,128.25999450683594,130.38999938964844,1911700
2014-04-28,132.33999633789062,140.0500030517578,132.33999633789062,142.6999969482422,7014400
2014-04-29,139.35000610351562,137.14999389648438,135.2899932861328,139.86000061035156,2275600
2014-04-30,135.1999969482422,135.52999877929688,134.80999755859375,137.82000732421875,1843200
2014-05-01,135.36000061035156,136.67999267578125,134.30999755859375,137.61000061035156,1386300
2014-05-02,137.89999389648438,137.2100067138672,136.13999938964844,138.27999877929688,711900
2014-05-05,136.77000427246094,138.41000366210938,136.36000061035156,138.55999755859375,665600
2014-05-06,138.0500030517578,138.4199981689453,137.61000061035156,139.52000427246094,966500
2014-05-07,138.8300018310547,139.52000427246094,138.0,139.7899932861328,1290700
2014-05-08,139.58999633789062,137.41000366210938,136.1199951171875,139.7899932861328,1236000
2014-05-09,137.41000366210938,137.9499969482422,136.41000366210938,138.8800048828125,691400
2014-05-12,138.8699951171875,137.07000732421875,136.1999969482422,139.05999755859375,1147400
2014-05-13,137.39999389648438,136.6199951171875,135.1300048828125,137.39999389648438,1853600
2014-05-14,136.27000427246094,136.14999389648438,135.11000061035156,136.83999633789062,1461700
2014-05-15,135.8000030517578,136.91000366210938,134.13999938964844,137.14999389648438,1005700
2014-05-16,137.02000427246094,137.4600067138672,135.83999633789062,138.0500030517578,508700
2014-05-19,136.16000366210938,138.67999267578125,136.16000366210938,138.9499969482422,765900
2014-05-20,138.77000427246094,138.9600067138672,137.8000030517578,140.17999267578125,759400
2014-05-21,139.14999389648438,138.55999755859375,138.07000732421875,139.67999267578125,621200
2014-05-22,138.77000427246094,138.1699981689453,137.63999938964844,139.5399932861328,754100
2014-05-23,138.75999450683594,140.58999633789062,138.38999938964844,141.27999877929688,663400
2014-05-27,140.64999389648438,142.91000366210938,140.4199981689453,143.25,1132600
2014-05-28,143.3300018310547,143.58999633789062,141.22000122070312,144.58999633789062,852500
2014-05-29,143.75,142.7100067138672,142.0,144.42999267578125,860900
2014-05-30,144.49000549316406,143.13999938964844,141.5,144.49000549316406,1462600
2014-06-02,142.88999938964844,147.14999389648438,142.85000610351562,148.1199951171875,1639400
2014-06-03,146.75999450683594,147.22000122070312,146.61000061035156,148.0500030517578,1093100
2014-06-04,146.66000366210938,147.47999572753906,145.83999633789062,147.7899932861328,477100
2014-06-05,147.39999389648438,147.6199951171875,145.94000244140625,148.3800048828125,438600
2014-06-06,148.9600067138672,148.8699951171875,146.49000549316406,149.75,1016200
2014-06-09,148.5,148.72999572753906,148.1999969482422,149.8000030517578,1007200
2014-06-10,148.25,148.88999938964844,147.61000061035156,149.1300048828125,1161700
2014-06-11,148.25999450683594,149.1999969482422,147.36000061035156,149.1999969482422,762700
2014-06-12,149.11000061035156,147.7899932861328,147.4499969482422,149.82000732421875,751200
2014-06-13,148.52999877929688,148.2100067138672,147.11000061035156,148.52999877929688,747800
2014-06-16,148.35000610351562,148.5,147.17999267578125,148.75,639200
2014-06-17,148.77000427246094,148.0,147.74000549316406,149.0800018310547,516500
